발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2019-08-09,주간,금,1,9,0,4,0,경남,김해시,차대차,기타,신호위반,교차로,교차로내,이륜차,화물차,128.8702,35.234,경남김해시,1,이륜차화물차,0,0,0,13
2019-08-10,주간,토,1,7,0,3,0,경기,이천시,차대차,추돌,안전거리 미확보,단일로,기타단일로,화물차,승용차,127.3976,37.272,경기이천시,1,화물차승용차,0,1,0,41
2019-08-12,주간,월,1,5,2,0,0,부산,동구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.05,35.1384,부산동구,1,승용차보행자,0,0,0,209
2019-08-15,주간,목,1,7,3,0,0,경기,포천시,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.3001,37.9415,경기포천시,1,승용차승용차,0,1,0,171
2019-08-16,야간,금,1,9,2,2,0,인천,서구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,126.6628,37.5303,인천서구,1,승용차없음,0,0,0,97
2019-08-16,야간,금,1,9,1,3,0,충북,음성군,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,127.5948,36.9885,충북음성군,1,승용차보행자,0,0,0,110
2019-08-17,주간,토,2,4,1,0,0,충북,단양군,차대차,측면충돌,기타,교차로,교차로내,승용차,건설기계,128.3097,37.0263,충북단양군,1,승용차건설기계,0,1,0,204
2019-08-21,야간,수,2,4,1,0,0,제주,서귀포시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.4161,33.2454,제주서귀포시,1,화물차보행자,0,0,0,62
2019-08-23,주간,금,1,7,3,0,0,전북,순창군,차대차,기타,신호위반,교차로,교차로내,화물차,승용차,127.1104,35.3694,전북순창군,1,화물차승용차,0,0,0,131
2019-08-24,주간,토,1,7,3,0,0,경남,산청군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,127.8146,35.2428,경남산청군,1,화물차승용차,0,1,0,224
2019-08-26,주간,월,1,11,5,0,0,충남,태안군,차대차,정면충돌,중앙선 침범,기타,기타,승용차,승용차,126.3615,36.4645,충남태안군,1,승용차승용차,0,0,0,169
2019-08-29,주간,목,2,6,2,0,0,전남,순천시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.4835,34.8425,전남순천시,1,승용차없음,0,0,0,27
2019-08-29,야간,목,1,9,0,4,0,경남,거제시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,128.495,34.8889,경남거제시,1,화물차승용차,0,0,0,15
2019-09-01,주간,일,1,7,1,2,0,충북,청주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,127.5988,36.6878,충북청주시,1,이륜차승용차,0,1,0,83
2019-09-02,주간,월,1,9,0,4,0,충남,예산군,차대차,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,126.8513,36.7323,충남예산군,1,승용차승용차,0,0,0,187
2019-09-04,주간,수,1,7,0,3,0,제주,제주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,126.3379,33.4625,제주제주시,1,화물차승용차,0,0,0,90
2019-09-07,주간,토,1,9,2,2,0,강원,원주시,차대차,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,127.8834,37.1914,강원원주시,1,승용차승합차,0,1,0,36
2019-09-14,야간,토,1,9,2,2,0,강원,양구군,차량단독,기타,과속,단일로,기타단일로,승용차,없음,128.0144,38.1704,강원양구군,1,승용차없음,0,1,0,115
2019-09-19,주간,목,2,4,1,0,0,전남,해남군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,126.6805,34.4712,전남해남군,1,화물차화물차,0,0,0,119
2019-09-21,주간,토,1,7,3,0,0,서울,강동구,차대사람,기타,기타,단일로,기타단일로,승용차,보행자,127.1457,37.5443,서울강동구,1,승용차보행자,0,1,0,91
2019-09-23,야간,월,1,7,0,3,0,울산,북구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,129.432,35.6207,울산북구,1,승용차승용차,0,0,0,158
2019-09-28,주간,토,1,7,2,1,0,전북,익산시,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,126.9679,35.9644,전북익산시,1,화물차승용차,0,1,0,125
2019-09-28,주간,토,1,7,0,3,0,전남,나주시,차대차,측면충돌,기타,교차로,교차로내,승용차,승용차,126.6768,35.0193,전남나주시,1,승용차승용차,0,1,0,33
2019-09-30,야간,월,2,5,0,1,1,전남,함평군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,126.4655,35.0315,전남함평군,1,화물차농기계,0,0,0,157
2019-10-01,주간,화,2,8,2,1,0,대전,대덕구,차대차,추돌,안전운전 의무 불이행,기타,기타,화물차,화물차,127.4184,36.4494,대전대덕구,1,화물차화물차,0,0,0,77
2019-10-01,주간,화,1,7,2,1,0,충남,부여군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,126.7688,36.2868,충남부여군,1,화물차화물차,0,0,0,129
2019-10-08,주간,화,1,8,0,1,5,충남,아산시,차대차,측면충돌,과속,교차로,교차로내,승용차,승합차,127.0753,36.7722,충남아산시,1,승용차승합차,0,0,0,53
2019-10-10,주간,목,1,11,1,4,0,부산,강서구,차대차,추돌,안전거리 미확보,단일로,교량위,특수차,승용차,128.9002,35.1647,부산강서구,1,특수차승용차,0,0,0,206
2019-10-11,야간,금,1,5,2,0,0,경북,청송군,차대사람,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,129.1795,36.2763,경북청송군,1,승용차보행자,0,0,0,203
2019-10-12,야간,토,1,13,3,3,0,인천,남동구,차대차,측면충돌,신호위반,교차로,교차로내,승용차,승용차,126.7076,37.4497,인천남동구,1,승용차승용차,0,1,0,29
2019-10-12,야간,토,1,9,0,4,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,126.8693,36.9985,경기평택시,1,화물차특수차,0,1,0,14
2019-10-16,주간,수,1,7,3,0,0,충남,아산시,차대차,기타,신호위반,교차로,교차로부근,승용차,승용차,127.0631,36.9235,충남아산시,1,승용차승용차,0,0,0,53
2019-10-19,주간,토,1,9,0,4,0,경북,문경시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.1171,36.6963,경북문경시,1,승용차승용차,0,1,0,74
2019-10-20,주간,일,2,4,0,1,0,경기,평택시,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,126.9087,36.9085,경기평택시,1,이륜차승용차,0,1,0,14
2019-10-21,주간,월,3,3,0,0,0,경북,상주시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,128.2368,36.3589,경북상주시,1,화물차보행자,0,0,0,58
2019-10-24,주간,목,1,11,0,5,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.1281,37.3268,경기용인시,1,화물차화물차,0,0,0,51
2019-10-25,야간,금,1,7,0,3,0,경북,영천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.8911,36.0326,경북영천시,1,화물차화물차,0,0,0,5
2019-10-26,주간,토,2,4,0,1,0,경북,의성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,128.6965,36.2848,경북의성군,1,화물차건설기계,0,1,0,105
2019-10-26,야간,토,1,7,1,2,0,경기,시흥시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.7335,37.3256,경기시흥시,1,승용차화물차,0,1,0,73
2019-10-27,야간,일,1,5,2,0,0,경남,창원시(통합),차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.66,35.2306,경남창원시(통합),1,승용차승용차,0,1,0,86
2019-10-28,야간,월,2,6,1,0,2,울산,북구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.3771,35.5379,울산북구,1,승용차없음,0,0,0,158
2019-10-28,야간,월,2,10,3,1,0,강원,원주시,차량단독,공작물충돌,과속,교차로,교차로부근,승용차,없음,127.9683,37.3176,강원원주시,1,승용차없음,0,0,0,36
2019-10-28,주간,월,1,7,0,3,0,전남,곡성군,차대차,추돌,안전운전 의무 불이행,기타,기타,화물차,승용차,127.1805,35.2481,전남곡성군,1,화물차승용차,0,0,0,147
2019-10-29,야간,화,1,5,2,0,0,충남,태안군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.2446,36.7445,충남태안군,1,승용차화물차,0,0,0,169
2019-11-02,야간,토,1,10,4,0,1,경남,고성군,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,128.2722,34.9798,경남고성군,1,승용차승용차,0,1,0,87
2019-11-05,야간,화,1,7,1,2,0,대구,동구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.6489,35.9163,대구동구,1,화물차화물차,0,0,0,26
2019-11-05,주간,화,1,7,2,1,0,전북,정읍시,차대차,측면충돌,기타,교차로,교차로내,승용차,농기계,127.0736,35.637,전북정읍시,1,승용차농기계,0,0,0,12
2019-11-06,주간,수,1,13,1,5,0,전북,전주시,차대차,추돌,안전운전 의무 불이행,기타,기타,화물차,승용차,127.0564,35.8806,전북전주시,1,화물차승용차,0,0,0,11
2019-11-08,야간,금,1,7,1,2,0,경기,안산시,차대차,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,126.8049,37.3255,경기안산시,1,이륜차승용차,0,0,0,2
2019-11-09,주간,토,1,7,1,2,0,충남,보령시,차대사람,기타,과속,기타,기타,승용차,보행자,126.5569,36.3737,충남보령시,1,승용차보행자,0,1,0,136
2019-11-10,야간,일,1,5,2,0,0,경북,의성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,농기계,128.4482,36.3819,경북의성군,1,승용차농기계,0,1,0,105
2019-11-15,야간,금,2,10,1,3,0,전북,김제시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8423,35.8698,전북김제시,1,화물차화물차,0,0,0,34
2019-11-16,주간,토,1,7,2,1,0,부산,해운대구,차대사람,보도통행중,신호위반,교차로,교차로부근,승용차,보행자,129.1748,35.1782,부산해운대구,1,승용차보행자,0,1,0,1
2019-11-17,야간,일,2,8,1,2,0,경기,안양시,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,승용차,126.9562,37.3908,경기안양시,1,이륜차승용차,0,1,0,151
2019-11-19,야간,화,2,4,1,0,0,대전,대덕구,차대사람,기타,중앙선 침범,기타,기타,화물차,보행자,127.4255,36.36,대전대덕구,1,화물차보행자,0,0,0,77
2019-11-21,주간,목,2,4,0,1,0,경기,광주시,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.2428,37.475,경기광주시,1,승용차화물차,0,0,0,9
2019-11-24,야간,일,1,5,2,0,0,제주,제주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.5105,33.4619,제주제주시,1,승용차승용차,0,1,0,90
2019-11-24,주간,일,4,4,0,0,0,충북,충주시,차량단독,도로이탈,안전운전 의무 불이행,단일로,교량위,승용차,없음,128.036,37.0329,충북충주시,1,승용차없음,0,1,0,6
2019-11-25,주간,월,2,4,1,0,0,부산,기장군,차대사람,보도통행중,과속,단일로,기타단일로,화물차,보행자,129.2167,35.2445,부산기장군,1,화물차보행자,0,0,0,85
2019-11-25,주간,월,1,7,1,2,0,경기,김포시,차대차,기타,중앙선 침범,기타,기타,승용차,승용차,126.6518,37.6661,경기김포시,1,승용차승용차,0,0,0,47
2019-11-26,야간,화,1,5,2,0,0,전북,남원시,차대차,측면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,127.5564,35.4516,전북남원시,1,화물차화물차,0,0,0,193
2019-11-29,주간,금,1,5,2,0,0,경기,성남시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,127.1287,37.4081,경기성남시,1,승용차승용차,0,0,0,95
2019-11-30,야간,토,1,11,2,3,0,경북,영주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,128.5666,36.7804,경북영주시,1,승합차화물차,0,1,0,113
2019-12-01,야간,일,1,7,0,3,0,광주,동구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.9371,35.1131,광주동구,1,화물차보행자,0,1,0,162
2019-12-03,야간,화,2,6,0,2,0,경기,안산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,126.8485,37.3481,경기안산시,1,화물차특수차,0,0,0,2
2019-12-04,주간,수,2,10,1,3,0,경기,화성시,차대차,추돌,안전운전 의무 불이행,단일로,교량위,특수차,화물차,126.8615,37.0305,경기화성시,1,특수차화물차,0,0,0,50
2019-12-04,주간,수,1,5,2,0,0,충남,당진시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,126.7251,36.9318,충남당진시,1,승용차승용차,0,0,0,46
2019-12-05,야간,목,1,9,4,0,0,전남,화순군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.991,34.9157,전남화순군,1,승용차승용차,0,0,0,88
2019-12-12,야간,목,1,6,1,1,1,대구,달성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.4263,35.7681,대구달성군,1,화물차화물차,0,0,0,30
2019-12-15,야간,일,1,7,0,3,0,경기,고양시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.7936,37.6201,경기고양시,1,승용차승용차,0,1,0,40
2019-12-18,주간,수,1,9,0,4,0,전남,목포시,차대차,측면충돌,신호위반,교차로,교차로내,승합차,승용차,126.4022,34.7933,전남목포시,1,승합차승용차,0,0,0,153
2019-12-18,야간,수,1,13,1,5,0,부산,연제구,차대차,기타,과속,단일로,터널안,승용차,승용차,129.0909,35.1857,부산연제구,1,승용차승용차,0,0,0,221
2019-12-21,야간,토,1,9,2,2,0,경남,거제시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,128.6227,34.8755,경남거제시,1,승용차승용차,0,1,0,15
2019-12-21,야간,토,2,8,0,3,0,경기,시흥시,차대차,측면충돌,안전거리 미확보,단일로,고가도로위,화물차,승용차,126.7767,37.4426,경기시흥시,1,화물차승용차,0,1,0,73
2019-12-21,야간,토,1,8,1,2,1,인천,남동구,차대차,정면충돌,중앙선 침범,단일로,고가도로위,승합차,승용차,126.7372,37.436,인천남동구,1,승합차승용차,0,1,0,29
2019-12-29,야간,일,1,9,2,2,0,경북,경주시,차대차,측면충돌,과속,단일로,기타단일로,승용차,승용차,129.2432,35.8396,경북경주시,1,승용차승용차,0,1,0,100
2018-03-17,주간,토,1,4,3,0,0,서울,강남구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,127.0486,37.5294,서울강남구,1,승용차특수차,0,1,0,89
2018-04-15,야간,일,1,4,0,3,0,서울,송파구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.1053,37.5263,서울송파구,1,승용차보행자,0,1,0,156
2018-05-03,야간,목,1,4,0,3,0,서울,서초구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.0075,37.5161,서울서초구,1,화물차화물차,0,0,0,214
2018-01-01,야간,월,2,5,2,1,0,경남,양산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,129.047,35.3628,경남양산시,1,승용차승용차,0,1,0,49
2018-06-26,주간,화,4,5,1,0,0,경기,안성시,차대차,기타,과속,교차로,교차로내,승용차,승용차,127.1903,37.0068,경기안성시,1,승용차승용차,0,0,0,23
2018-05-18,야간,금,1,5,0,4,0,경기,용인시,차대차,정면충돌,중앙선 침범,교차로,교차로부근,화물차,승용차,127.3705,37.1692,경기용인시,1,화물차승용차,0,0,0,51
2018-07-20,주간,금,1,4,1,2,0,서울,송파구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.1416,37.4989,서울송파구,1,화물차승용차,0,0,0,156
2018-07-23,주간,월,1,4,1,2,0,경기,평택시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,126.871,36.9741,경기평택시,1,특수차승용차,0,0,0,14
2018-10-06,야간,토,2,4,2,0,0,강원,횡성군,차대차,기타,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,127.9717,37.4994,강원횡성군,1,승용차화물차,0,1,0,31
