발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
2019-02-06,1,2,1,3,1,0,0,경남,거창군,1,6,0,0,0,1,1,127.919,35.7202,경남거창군,0,화물차없음,0,1,0,154,0,0
2019-02-06,1,2,1,1,0,0,0,제주,제주시,1,1,5,0,0,0,4,126.3108,33.4348,제주제주시,0,승용차이륜차,0,1,0,90,0,0
2019-02-07,0,3,1,1,0,0,0,경기,안산시,1,1,0,0,0,0,3,126.8748,37.369,경기안산시,0,승용차화물차,0,0,0,2,0,0
2019-02-07,1,3,1,1,0,0,0,경북,구미시,1,5,0,0,0,0,12,128.3525,36.082,경북구미시,0,승용차기타,0,0,0,144,0,0
2019-02-07,1,3,1,3,0,1,0,경남,함양군,1,8,0,0,0,4,2,127.7379,35.5218,경남함양군,0,이륜차승용차,0,0,0,108,0,0
2019-02-07,0,3,1,1,0,0,0,충남,당진시,1,11,0,0,0,8,1,126.6099,36.8333,충남당진시,0,기타없음,0,0,0,46,0,0
2019-02-07,0,3,1,1,0,0,0,경기,양주시,1,6,0,0,0,0,1,126.9859,37.7946,경기양주시,0,승용차없음,0,0,0,59,0,0
2019-02-08,0,4,1,1,0,0,0,울산,북구,1,6,0,0,0,0,1,129.4479,35.6504,울산북구,0,승용차없음,0,0,0,158,0,0
2019-02-08,1,4,1,1,0,0,0,전남,영광군,1,8,6,1,1,0,9,126.5445,35.304,전남영광군,0,승용차건설기계,0,0,0,127,0,0
2019-02-08,1,4,1,1,0,0,0,충북,옥천군,1,5,0,0,0,0,9,127.6127,36.2721,충북옥천군,0,승용차건설기계,0,0,0,142,0,0
2019-02-08,1,4,1,1,0,0,0,인천,미추홀구,1,8,0,0,0,0,2,126.6664,37.4665,인천미추홀구,0,승용차승용차,0,0,0,123,0,0
2019-02-09,0,5,1,1,0,0,0,경북,포항시,1,11,0,0,0,0,1,129.3715,36.0468,경북포항시,0,승용차없음,0,1,0,160,0,0
2019-02-09,1,5,1,3,0,0,2,경기,평택시,1,6,0,0,0,0,1,127.0923,37.0629,경기평택시,0,승용차없음,0,1,0,14,0,0
2019-02-09,1,5,1,1,0,0,0,경남,김해시,1,1,6,1,1,0,4,128.8672,35.2631,경남김해시,0,승용차이륜차,0,1,0,13,0,0
2019-02-09,0,5,1,7,1,2,0,인천,남동구,1,9,6,1,1,4,2,126.7339,37.4484,인천남동구,1,이륜차승용차,0,1,0,29,0,0
2019-02-11,1,0,2,8,2,1,0,전남,구례군,1,1,0,0,0,0,1,127.442,35.2392,전남구례군,1,승용차없음,0,0,0,161,0,0
2019-02-11,1,0,1,5,1,1,0,경북,청도군,1,8,0,0,0,2,3,128.716,35.7012,경북청도군,0,승합차화물차,0,0,0,3,0,0
2019-02-12,0,1,1,1,0,0,0,서울,강남구,1,1,0,0,0,0,4,127.0355,37.4849,서울강남구,0,승용차이륜차,0,0,0,89,0,0
2019-02-12,0,1,1,5,2,0,0,경기,용인시,1,8,6,1,1,0,3,127.2129,37.262,경기용인시,1,승용차화물차,0,0,0,51,0,0
2019-02-12,0,1,1,1,0,0,0,서울,강남구,1,8,0,0,0,0,2,127.054,37.5234,서울강남구,0,승용차승용차,0,0,0,89,0,0
2019-02-12,0,1,1,1,0,0,0,경기,화성시,1,6,0,0,0,0,1,127.0008,37.1754,경기화성시,0,승용차없음,0,0,0,50,0,0
2019-02-13,0,2,1,1,0,0,0,대구,수성구,1,6,0,0,0,4,1,128.6101,35.8258,대구수성구,0,이륜차없음,0,0,0,37,0,0
2019-02-13,0,2,1,1,0,0,0,경기,안산시,1,6,0,0,0,4,1,126.8568,37.3267,경기안산시,0,이륜차없음,0,0,0,2,0,0
2019-02-13,1,2,1,1,0,0,0,충남,천안시,1,1,0,0,0,0,2,127.2046,36.8849,충남천안시,0,승용차승용차,0,0,0,63,0,0
2019-02-13,1,2,2,3,0,0,1,경기,고양시,1,8,6,1,1,0,4,126.8421,37.6533,경기고양시,0,승용차이륜차,0,0,0,40,0,0
2019-02-13,1,2,2,4,0,1,0,충남,당진시,1,8,0,1,1,0,9,126.5631,37.0046,충남당진시,1,승용차건설기계,0,0,0,46,0,0
2019-02-13,1,2,1,1,0,0,0,강원,영월군,1,1,0,0,0,1,1,128.4072,37.2872,강원영월군,0,화물차없음,0,0,0,114,0,0
2019-02-13,1,2,1,1,0,0,0,경남,고성군,1,12,0,2,4,9,1,128.1223,34.9361,경남고성군,0,농기계없음,0,0,0,87,0,0
2019-02-13,1,2,1,1,0,0,0,충북,옥천군,1,12,0,0,0,4,1,127.7649,36.3313,충북옥천군,0,이륜차없음,0,0,0,142,0,0
2019-02-13,0,2,1,1,0,0,0,전남,보성군,1,12,0,2,4,1,1,127.0759,34.7964,전남보성군,0,화물차없음,0,0,0,122,0,0
2019-02-13,0,2,1,3,0,1,0,경북,경산시,1,8,6,1,1,1,4,128.7347,35.834,경북경산시,0,화물차이륜차,0,0,0,52,0,0
2019-02-14,0,3,1,1,0,0,0,경북,청도군,1,8,0,0,0,0,5,128.7625,35.6172,경북청도군,0,승용차자전거,0,0,0,3,0,0
2019-02-14,1,3,1,1,0,0,0,경기,김포시,1,1,0,1,2,0,3,126.5876,37.6498,경기김포시,0,승용차화물차,0,0,0,47,0,0
2019-02-14,0,3,1,1,0,0,0,경기,평택시,1,6,0,0,0,0,1,127.017,37.038,경기평택시,0,승용차없음,0,0,0,14,0,0
2019-02-15,1,4,1,9,1,3,0,경기,화성시,1,12,2,0,0,2,1,126.8051,37.2768,경기화성시,1,승합차없음,0,0,0,50,0,0
2019-02-15,1,4,1,1,0,0,0,강원,양양군,1,8,6,1,1,4,3,128.7586,37.9721,강원양양군,0,이륜차화물차,0,0,0,164,0,0
2019-02-15,1,4,1,1,0,0,0,충북,영동군,1,8,2,1,1,1,4,127.9156,36.2259,충북영동군,0,화물차이륜차,0,0,0,75,0,0
2019-02-15,1,4,1,5,2,0,0,강원,양양군,1,6,0,2,4,0,1,128.6212,38.1319,강원양양군,1,승용차없음,0,0,0,164,0,0
2019-02-16,0,5,1,1,0,0,0,경남,진주시,1,1,0,0,0,0,2,128.0767,35.1907,경남진주시,0,승용차승용차,0,1,0,42,0,0
2019-02-16,1,5,1,9,0,4,0,경북,경산시,1,9,6,1,1,1,2,128.7331,35.8415,경북경산시,1,화물차승용차,0,1,0,52,0,0
2019-02-16,0,5,1,1,0,0,0,충북,제천시,1,6,0,0,0,0,1,128.2699,37.1939,충북제천시,0,승용차없음,0,1,0,103,0,0
2019-02-16,0,5,1,1,0,0,0,전북,익산시,1,1,0,0,0,8,1,126.9568,35.954,전북익산시,0,기타없음,0,1,0,125,0,0
2019-02-17,0,6,1,5,1,1,0,부산,해운대구,1,1,5,1,2,0,2,129.1715,35.1738,부산해운대구,0,승용차승용차,0,1,0,1,0,0
2019-02-17,0,6,1,1,0,0,0,경기,양주시,1,6,6,1,2,0,1,127.0949,37.8267,경기양주시,0,승용차없음,0,1,0,59,0,0
2019-02-17,0,6,1,5,2,0,0,경북,성주군,1,9,5,0,0,0,2,128.274,35.928,경북성주군,1,승용차승용차,0,1,0,168,0,0
2019-02-18,0,0,1,1,0,0,0,경북,경주시,1,6,0,0,0,0,1,129.2749,35.9448,경북경주시,0,승용차없음,0,0,0,100,0,0
2019-02-18,0,0,1,1,0,0,0,경남,양산시,1,1,0,0,0,0,2,129.1573,35.3898,경남양산시,0,승용차승용차,0,0,0,49,0,0
2019-02-18,1,0,1,3,0,1,0,경기,부천시,1,9,6,1,1,4,2,126.7632,37.5047,경기부천시,0,이륜차승용차,0,0,0,65,0,0
2019-02-18,1,0,1,3,0,1,0,충남,금산군,1,8,0,1,1,1,4,127.4683,36.1249,충남금산군,0,화물차이륜차,0,0,0,68,0,0
2019-02-18,1,0,1,1,0,0,0,경기,여주시,1,12,0,0,0,1,1,127.6799,37.2358,경기여주시,0,화물차없음,0,0,0,22,0,0
2019-02-18,1,0,1,1,0,0,0,전북,장수군,1,12,0,0,0,8,1,127.5501,35.5663,전북장수군,0,기타없음,0,0,0,155,0,0
2019-02-18,1,0,1,1,0,0,0,경남,함양군,1,11,0,0,0,9,1,127.6479,35.5271,경남함양군,0,농기계없음,0,0,0,108,0,0
2019-02-19,0,1,1,1,0,0,0,서울,영등포구,1,1,0,2,4,0,1,126.8847,37.5189,서울영등포구,0,승용차없음,0,0,0,150,0,0
2019-02-19,1,1,1,3,1,0,0,경기,시흥시,1,6,0,0,0,0,1,126.8193,37.4346,경기시흥시,0,승용차없음,0,0,0,73,0,0
2019-02-19,1,1,1,3,1,0,0,경남,사천시,1,9,5,1,2,0,2,128.079,35.0721,경남사천시,0,승용차승용차,0,0,0,57,0,0
2019-02-19,1,1,1,1,0,0,0,충남,홍성군,1,6,0,0,0,0,1,126.6891,36.6565,충남홍성군,0,승용차없음,0,0,0,38,0,0
2019-02-20,1,2,1,1,0,0,0,전북,익산시,1,8,2,1,1,0,5,126.9532,35.9599,전북익산시,0,승용차자전거,0,0,0,125,0,0
2019-02-20,1,2,1,3,1,0,0,충남,태안군,1,9,5,0,0,1,3,126.2458,36.8286,충남태안군,0,화물차화물차,0,0,0,169,0,0
2019-02-21,1,3,1,1,0,0,0,충남,논산시,1,6,0,0,0,0,1,127.2715,36.219,충남논산시,0,승용차없음,0,0,0,61,0,0
2019-02-21,1,3,1,1,0,0,0,경북,상주시,1,8,0,0,0,0,5,128.171,36.5637,경북상주시,0,승용차자전거,0,0,0,58,0,0
2019-02-21,1,3,1,5,2,0,0,강원,춘천시,1,9,5,0,0,0,2,127.7567,37.8356,강원춘천시,1,승용차승용차,0,0,0,111,0,0
2019-02-21,0,3,1,1,0,0,0,경북,포항시,1,8,0,1,1,0,4,129.3284,36.0461,경북포항시,0,승용차이륜차,0,0,0,160,0,0
2019-02-21,0,3,1,3,0,0,2,경기,포천시,1,5,0,0,0,0,12,127.3387,37.979,경기포천시,0,승용차기타,0,0,0,171,0,0
2019-02-21,0,3,1,1,0,0,0,경기,수원시,1,1,3,0,0,0,2,127.0659,37.2738,경기수원시,0,승용차승용차,0,0,0,99,0,0
2019-02-22,1,4,1,3,0,1,0,전남,광양시,1,5,0,0,0,0,11,127.5957,34.942,전남광양시,0,승용차특수차,0,0,0,130,0,0
2019-02-22,1,4,1,3,0,1,0,제주,제주시,1,1,6,1,1,1,2,126.5127,33.4611,제주제주시,0,화물차승용차,0,0,0,90,0,0
2019-02-22,0,4,1,1,0,0,0,경기,하남시,1,9,6,1,1,4,6,127.1877,37.5601,경기하남시,0,이륜차승합차,0,0,0,67,0,0
2019-02-23,1,5,1,3,0,1,0,전북,완주군,1,5,0,0,0,1,11,127.1507,35.9338,전북완주군,0,화물차특수차,0,1,0,28,0,0
2019-02-23,1,5,1,9,1,3,0,강원,춘천시,1,9,5,0,0,0,2,127.8554,38.0342,강원춘천시,1,승용차승용차,0,1,0,111,0,0
2019-02-23,0,5,1,7,2,1,0,광주,북구,1,8,0,1,1,0,3,126.9017,35.2148,광주북구,1,승용차화물차,0,1,0,137,0,0
2019-02-24,1,6,1,1,0,0,0,서울,구로구,1,6,0,0,0,0,1,126.8418,37.504,서울구로구,0,승용차없음,0,1,0,79,0,0
2019-02-24,0,6,1,3,1,0,0,경남,진주시,1,5,0,0,0,1,3,128.1262,35.1299,경남진주시,0,화물차화물차,0,1,0,42,0,0
2019-02-25,1,0,1,1,0,0,0,서울,성북구,1,8,0,1,1,3,5,127.0505,37.6176,서울성북구,0,건설기계자전거,0,0,0,167,0,0
2019-02-25,1,0,1,1,0,0,0,전남,완도군,1,11,0,1,2,4,1,126.645,34.3836,전남완도군,0,이륜차없음,0,0,0,141,0,0
2019-02-25,1,0,1,5,2,0,0,경기,남양주시,1,8,0,0,0,2,3,127.2464,37.6464,경기남양주시,1,승합차화물차,0,0,0,70,0,0
2019-02-25,1,0,1,1,0,0,0,충남,보령시,1,6,0,1,2,1,1,126.6506,36.4289,충남보령시,0,화물차없음,0,0,0,136,0,0
2019-02-25,1,0,1,1,0,0,0,전남,순천시,1,8,0,0,0,3,4,127.486,34.9815,전남순천시,0,건설기계이륜차,0,0,0,27,0,0
2019-02-25,0,0,1,1,0,0,0,경북,상주시,1,5,0,0,0,1,8,128.2452,36.4105,경북상주시,0,화물차농기계,0,0,0,58,0,0
2019-02-25,0,0,1,3,0,1,0,강원,양양군,1,5,0,0,0,1,6,128.6165,38.1376,강원양양군,0,화물차승합차,0,0,0,164,0,0
2019-02-26,0,1,1,5,0,2,0,대구,북구,1,8,0,0,0,0,3,128.5936,35.9143,대구북구,0,승용차화물차,0,0,0,112,0,0
2019-02-26,0,1,1,1,0,0,0,경기,가평군,1,6,0,0,0,0,1,127.4917,37.6283,경기가평군,0,승용차없음,0,0,0,176,0,0
2019-02-26,1,1,1,1,0,0,0,경북,경주시,1,6,0,1,2,0,1,129.1987,35.857,경북경주시,0,승용차없음,0,0,0,100,0,0
2019-02-26,1,1,1,11,4,1,0,경북,안동시,1,1,0,1,1,0,2,128.6849,36.5652,경북안동시,1,승용차승용차,0,0,0,66,0,0
2019-02-26,0,1,1,1,0,0,0,광주,광산구,1,8,6,0,0,0,4,126.8175,35.1741,광주광산구,0,승용차이륜차,0,0,0,135,0,0
2019-02-26,0,1,1,1,0,0,0,경기,부천시,1,8,0,1,1,2,5,126.7671,37.5203,경기부천시,0,승합차자전거,0,0,0,65,0,0
2019-02-27,0,2,1,3,0,1,0,경남,밀양시,1,8,5,1,1,9,2,128.8328,35.3963,경남밀양시,0,농기계승용차,0,0,0,177,0,0
2019-02-27,0,2,1,1,0,0,0,경기,양주시,1,12,0,0,0,0,1,127.0768,37.7823,경기양주시,0,승용차없음,0,0,0,59,0,0
2019-02-27,0,2,1,1,0,0,0,경기,성남시,1,5,0,1,2,1,3,127.116,37.3865,경기성남시,0,화물차화물차,0,0,0,95,0,0
2019-02-27,0,2,1,3,1,0,0,경북,칠곡군,1,5,0,1,2,1,3,128.5557,35.9816,경북칠곡군,0,화물차화물차,0,0,0,21,0,0
2019-02-27,0,2,1,1,0,0,0,대구,동구,1,1,0,0,0,1,2,128.6913,35.8876,대구동구,0,화물차승용차,0,0,0,26,0,0
2019-02-27,0,2,1,1,0,0,0,울산,북구,1,5,2,0,0,1,5,129.3617,35.561,울산북구,0,화물차자전거,0,0,0,158,0,0
2019-02-27,1,2,1,1,0,0,0,경북,봉화군,1,1,0,0,0,1,4,128.7596,36.8664,경북봉화군,0,화물차이륜차,0,0,0,149,0,0
2019-02-27,1,2,1,1,0,0,0,전남,함평군,1,6,0,1,2,0,1,126.5785,35.0346,전남함평군,0,승용차없음,0,0,0,157,0,0
2019-02-27,1,2,1,1,0,0,0,대구,중구,1,8,0,0,0,2,5,128.5822,35.874,대구중구,0,승합차자전거,0,0,0,178,0,0
2019-02-27,1,2,1,5,0,2,0,서울,송파구,1,8,5,0,0,4,2,127.1431,37.4814,서울송파구,0,이륜차승용차,0,0,0,156,0,0
2019-02-27,0,2,1,5,1,1,0,전북,전주시,1,8,6,1,1,0,3,127.1342,35.873,전북전주시,0,승용차화물차,0,0,0,11,0,0
2019-02-28,1,3,1,1,0,0,0,전북,김제시,1,1,0,0,0,1,9,126.9015,35.8274,전북김제시,0,화물차건설기계,0,0,0,34,0,0
2019-02-28,1,3,1,1,0,0,0,전북,군산시,1,6,0,1,1,0,1,126.7196,35.9595,전북군산시,0,승용차없음,0,0,0,166,0,0
2019-02-28,1,3,1,1,0,0,0,부산,남구,1,8,0,1,1,1,5,129.0689,35.1244,부산남구,0,화물차자전거,0,0,0,180,0,0
2019-02-28,1,3,1,3,1,0,0,충남,공주시,1,5,0,0,0,1,3,127.1518,36.443,충남공주시,0,화물차화물차,0,0,0,19,0,0
2019-02-28,0,3,1,1,0,0,0,대구,북구,1,8,0,1,1,3,5,128.5534,35.8925,대구북구,0,건설기계자전거,0,0,0,112,0,0
2019-03-01,1,4,1,13,2,4,0,충남,천안시,1,8,0,0,0,0,2,127.1521,36.6754,충남천안시,1,승용차승용차,0,1,0,63,0,0
2019-03-01,1,4,1,1,0,0,0,경북,경주시,1,12,0,0,0,9,1,129.4313,35.8669,경북경주시,0,농기계없음,0,1,0,100,0,0
2019-03-02,1,5,1,1,0,0,0,전남,담양군,1,1,0,0,0,0,1,127.0211,35.2948,전남담양군,0,승용차없음,0,1,0,181,0,0
2019-03-02,0,5,1,1,0,0,0,충남,보령시,1,11,0,0,0,1,1,126.6103,36.4052,충남보령시,0,화물차없음,0,1,0,136,0,0
2019-03-03,0,6,1,1,0,0,0,서울,종로구,1,1,0,1,2,0,4,126.9925,37.5778,서울종로구,0,승용차이륜차,0,1,0,116,0,0
2019-03-03,0,6,1,2,0,0,1,제주,제주시,1,9,5,1,2,1,3,126.3406,33.4633,제주제주시,0,화물차화물차,0,1,0,90,0,0
2019-03-03,1,6,1,1,0,0,0,전북,무주군,1,1,0,0,0,9,1,127.6523,36.0548,전북무주군,0,농기계없음,0,1,0,182,0,0
2019-03-03,1,6,1,1,0,0,0,경북,경주시,1,6,0,1,1,1,1,129.5073,35.8222,경북경주시,0,화물차없음,0,1,0,100,0,0
2019-03-03,1,6,1,1,0,0,0,울산,울주군,1,8,7,1,1,9,4,129.0977,35.5842,울산울주군,0,농기계이륜차,0,1,0,17,0,0
2019-03-03,1,6,1,1,0,0,0,경기,파주시,1,1,0,0,0,4,1,126.7044,37.7798,경기파주시,0,이륜차없음,0,1,0,175,0,0
2019-03-04,0,0,1,3,1,0,0,강원,춘천시,1,6,0,1,1,0,1,127.7278,37.8802,강원춘천시,0,승용차없음,0,0,0,111,0,0
2019-03-04,1,0,1,1,0,0,0,대구,달성군,1,12,0,0,0,4,1,128.4396,35.7826,대구달성군,0,이륜차없음,0,0,0,30,0,0
2019-03-04,0,0,1,1,0,0,0,경기,시흥시,1,8,2,0,0,0,2,126.8113,37.445,경기시흥시,0,승용차승용차,0,0,0,73,0,0
2019-03-05,0,1,1,3,0,1,0,전북,정읍시,1,1,0,0,0,1,3,126.8304,35.5745,전북정읍시,0,화물차화물차,0,0,0,12,0,0
2019-03-05,1,1,2,12,1,4,0,강원,철원군,1,8,5,0,0,1,2,127.3975,38.1667,강원철원군,1,화물차승용차,0,0,0,184,0,0
2019-03-05,1,1,1,1,0,0,0,경북,안동시,1,11,0,0,0,1,1,128.9716,36.6452,경북안동시,0,화물차없음,0,0,0,66,0,0
2019-03-05,1,1,1,1,0,0,0,대구,북구,1,8,2,0,0,1,5,128.5599,35.9462,대구북구,0,화물차자전거,0,0,0,112,0,0
2019-03-05,0,1,1,7,0,3,0,전북,부안군,1,5,2,0,0,0,8,126.6909,35.6953,전북부안군,1,승용차농기계,0,0,0,185,0,0
2019-03-06,0,2,1,1,0,0,0,경북,구미시,1,6,0,0,0,0,1,128.2588,36.2512,경북구미시,0,승용차없음,0,0,0,144,0,0
2019-03-06,0,2,1,1,0,0,0,인천,서구,1,6,0,0,0,4,1,126.6887,37.4805,인천서구,0,이륜차없음,0,0,0,97,0,0
2019-03-06,0,2,1,3,0,1,0,강원,원주시,1,6,0,0,0,4,1,127.9504,37.3483,강원원주시,0,이륜차없음,0,0,0,36,0,0
2019-03-06,1,2,1,1,0,0,0,강원,평창군,1,12,0,0,0,9,1,128.4464,37.5464,강원평창군,0,농기계없음,0,0,0,24,0,0
2019-03-06,1,2,1,1,0,0,0,충남,예산군,1,8,0,1,2,4,2,126.7293,36.6869,충남예산군,0,이륜차승용차,0,0,0,187,0,0
2019-03-06,1,2,1,1,0,0,0,경북,군위군,1,11,0,0,0,4,1,128.6809,36.159,경북군위군,0,이륜차없음,0,0,0,170,0,0
2019-03-06,1,2,1,3,1,0,0,울산,울주군,1,5,3,0,0,0,11,129.0968,35.5023,울산울주군,0,승용차특수차,0,0,0,17,0,0
2019-03-07,1,3,1,1,0,0,0,경남,함안군,1,1,0,0,0,1,4,128.3491,35.3257,경남함안군,0,화물차이륜차,0,0,0,117,0,0
2019-03-07,1,3,1,1,0,0,0,경남,하동군,1,11,0,0,0,1,1,127.8739,35.0211,경남하동군,0,화물차없음,0,0,0,172,0,0
2019-03-07,1,3,1,1,0,0,0,경기,양주시,1,8,6,1,1,4,3,126.9924,37.7932,경기양주시,0,이륜차화물차,0,0,0,59,0,0
2019-03-07,0,3,1,3,0,1,0,경북,성주군,1,11,0,2,4,0,1,128.1781,35.9291,경북성주군,0,승용차없음,0,0,0,168,0,0
2019-03-08,0,4,1,3,0,1,0,대전,동구,1,8,5,0,0,4,2,127.4306,36.3305,대전동구,0,이륜차승용차,0,0,0,80,0,0
2019-03-08,1,4,1,7,3,0,0,충남,천안시,1,1,2,1,2,1,5,127.1382,36.8335,충남천안시,1,화물차자전거,0,0,0,63,0,0
2019-03-08,1,4,1,3,0,1,0,대전,유성구,1,8,6,1,1,1,6,127.3054,36.3605,대전유성구,0,화물차승합차,0,0,0,148,0,0
2019-03-08,1,4,1,1,0,0,0,충북,영동군,1,8,6,1,1,0,3,127.6894,36.1027,충북영동군,0,승용차화물차,0,0,0,75,0,0
2019-03-08,1,4,1,1,0,0,0,충남,아산시,1,1,0,0,0,4,1,126.9308,36.8791,충남아산시,0,이륜차없음,0,0,0,53,0,0
2019-03-08,1,4,1,1,0,0,0,경기,남양주시,1,5,0,1,1,1,8,127.3214,37.6514,경기남양주시,0,화물차농기계,0,0,0,70,0,0
2019-03-08,1,4,1,3,0,1,0,경기,화성시,1,1,6,1,1,1,3,126.8943,37.1228,경기화성시,0,화물차화물차,0,0,0,50,0,0
2019-03-08,1,4,1,5,2,0,0,전남,장흥군,1,12,0,0,0,0,1,126.9326,34.5098,전남장흥군,1,승용차없음,0,0,0,56,0,0
2019-03-08,0,4,1,1,0,0,0,광주,남구,1,8,5,0,0,0,4,126.9167,35.1226,광주남구,0,승용차이륜차,0,0,0,190,0,0
2019-03-09,0,5,1,3,1,0,0,경기,양평군,1,1,0,0,0,4,4,127.3325,37.5371,경기양평군,0,이륜차이륜차,0,1,0,48,0,0
2019-03-09,0,5,1,4,0,1,1,경기,성남시,1,5,0,1,2,4,3,127.1288,37.4218,경기성남시,0,이륜차화물차,0,1,0,95,0,0
2019-03-09,1,5,1,1,0,0,0,전남,고흥군,1,12,0,0,0,4,1,127.3147,34.5259,전남고흥군,0,이륜차없음,0,1,0,191,0,0
2019-03-09,1,5,1,2,0,0,1,경북,영천시,1,5,0,0,0,0,3,128.9397,35.9394,경북영천시,0,승용차화물차,0,1,0,5,0,0
2019-03-09,1,5,1,3,0,1,0,전북,김제시,1,8,0,1,1,4,3,126.9092,35.8018,전북김제시,0,이륜차화물차,0,1,0,34,0,0
2019-03-09,1,5,1,1,0,0,0,경기,안양시,1,12,0,2,4,7,1,126.9006,37.4346,경기안양시,0,자전거없음,0,1,0,151,0,0
2019-03-10,0,6,1,1,0,0,0,경기,동두천시,1,6,6,1,1,0,1,127.051,37.923,경기동두천시,0,승용차없음,0,1,0,94,0,0
2019-03-10,0,6,1,1,0,0,0,경기,성남시,1,9,0,1,2,0,4,127.1223,37.3825,경기성남시,0,승용차이륜차,0,1,0,95,0,0
2019-03-10,1,6,1,5,0,2,0,전남,영암군,1,8,5,0,0,1,3,126.3873,34.7416,전남영암군,0,화물차화물차,0,1,0,16,0,0
2019-03-11,1,0,1,1,0,0,0,제주,서귀포시,1,8,5,1,3,4,2,126.2968,33.2678,제주서귀포시,0,이륜차승용차,0,0,0,62,0,0
2019-03-12,0,1,1,1,0,0,0,전북,전주시,1,6,0,1,2,0,1,127.1105,35.7952,전북전주시,0,승용차없음,0,0,0,11,0,0
2019-03-12,1,1,1,1,0,0,0,전남,순천시,1,11,0,0,0,1,1,127.4585,35.0205,전남순천시,0,화물차없음,0,0,0,27,0,0
2019-03-12,1,1,1,1,0,0,0,경기,광주시,1,6,0,0,0,1,1,127.2872,37.44,경기광주시,0,화물차없음,0,0,0,9,0,0
2019-03-12,1,1,1,9,1,3,0,전북,진안군,1,1,0,0,0,0,2,127.43,35.7925,전북진안군,1,승용차승용차,0,0,0,192,0,0
2019-03-12,0,1,1,2,0,0,1,서울,은평구,1,8,6,1,1,4,6,126.9199,37.6234,서울은평구,0,이륜차승합차,0,0,0,139,0,0
2019-03-12,0,1,2,12,5,0,0,경북,경산시,1,9,5,0,0,0,2,128.757,35.8197,경북경산시,2,승용차승용차,0,0,0,52,0,0
2019-03-13,1,2,1,7,0,3,0,전북,익산시,1,9,6,1,1,0,2,126.971,35.9582,전북익산시,1,승용차승용차,0,0,0,125,0,0
2019-03-13,1,2,1,3,1,0,0,대전,중구,1,8,5,1,2,7,6,127.3945,36.3255,대전중구,0,자전거승합차,0,0,0,39,0,0
2019-03-13,1,2,1,1,0,0,0,전북,남원시,1,6,0,0,0,1,1,127.4078,35.4086,전북남원시,0,화물차없음,0,0,0,193,0,0
2019-03-13,1,2,1,1,0,0,0,경남,하동군,1,5,0,0,0,0,9,127.7829,34.9888,경남하동군,0,승용차건설기계,0,0,0,172,0,0
2019-03-13,0,2,1,1,0,0,0,충남,보령시,1,8,6,1,1,6,2,126.6018,36.3459,충남보령시,0,원동기장치자전거승용차,0,0,0,136,0,0
2019-03-13,0,2,1,1,0,0,0,전북,부안군,1,8,0,0,0,1,7,126.7314,35.723,전북부안군,0,화물차원동기장치자전거,0,0,0,185,0,0
2019-03-13,0,2,1,1,0,0,0,강원,강릉시,1,11,0,0,0,1,1,128.8264,37.7141,강원강릉시,0,화물차없음,0,0,0,194,0,0
2019-03-14,0,3,3,3,0,0,0,경기,평택시,1,9,5,0,0,0,2,126.9381,37.0316,경기평택시,1,승용차승용차,0,0,0,14,0,0
2019-03-14,0,3,1,5,1,1,0,대구,달성군,1,5,0,0,0,5,3,128.4444,35.6392,대구달성군,0,특수차화물차,0,0,0,30,0,0
2019-03-14,0,3,1,1,0,0,0,서울,금천구,1,6,0,0,0,4,1,126.882,37.4851,서울금천구,0,이륜차없음,0,0,0,109,0,0
2019-03-14,0,3,1,1,0,0,0,서울,서대문구,1,8,0,0,0,0,2,126.9284,37.5771,서울서대문구,0,승용차승용차,0,0,0,195,0,0
2019-03-14,1,3,1,1,0,0,0,경북,김천시,1,8,7,1,1,0,4,128.1782,36.1031,경북김천시,0,승용차이륜차,0,0,0,76,0,0
2019-03-14,0,3,1,1,0,0,0,전남,고흥군,1,11,0,0,0,1,1,127.2719,34.6094,전남고흥군,0,화물차없음,0,0,0,191,0,0
2019-03-14,0,3,1,1,0,0,0,전남,영광군,1,6,0,1,2,4,1,126.4876,35.2595,전남영광군,0,이륜차없음,0,0,0,127,0,0
2019-03-14,0,3,1,1,0,0,0,전남,무안군,1,8,6,1,2,1,3,126.442,34.9439,전남무안군,0,화물차화물차,0,0,0,101,0,0
2019-03-14,0,3,1,1,0,0,0,전남,장흥군,1,6,0,1,2,0,1,126.921,34.6924,전남장흥군,0,승용차없음,0,0,0,56,0,0
2019-03-15,1,4,1,1,0,0,0,서울,중랑구,1,1,5,0,0,8,2,127.0729,37.5926,서울중랑구,0,기타승용차,0,0,0,196,0,0
2019-03-15,1,4,1,1,0,0,0,제주,제주시,1,6,0,1,2,1,1,126.5731,33.5122,제주제주시,0,화물차없음,0,0,0,90,0,0
2019-03-15,1,4,1,1,0,0,0,전남,보성군,1,1,0,0,0,8,1,127.1743,34.8072,전남보성군,0,기타없음,0,0,0,122,0,0
2019-03-15,0,4,1,1,0,0,0,경북,포항시,1,8,0,1,1,0,2,129.3822,35.9766,경북포항시,0,승용차승용차,0,0,0,160,0,0
