index,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
393,2019-02-16,0,5,1,1,0,0,0,경남,사천시,0,0,0,0,0,0,0,128.0616,35.0139,경남사천시,0,0,0,1,0,57,1,1
394,2019-02-17,0,6,1,1,0,0,0,대구,북구,0,0,0,0,0,0,0,128.5636,35.9464,대구북구,0,0,0,1,0,112,1,1
398,2019-02-17,0,6,1,1,0,0,0,경기,안양시,0,1,0,1,1,0,0,126.9273,37.3843,경기안양시,0,0,0,1,0,151,1,1
400,2019-02-18,0,0,1,1,0,0,0,경기,수원시,0,0,0,0,0,0,0,127.0702,37.252,경기수원시,0,0,0,0,0,99,1,1
403,2019-02-18,1,0,1,1,0,0,0,강원,횡성군,0,1,0,0,0,1,0,127.9802,37.4781,강원횡성군,0,1,0,0,0,31,1,1
414,2019-02-20,0,2,1,1,0,0,0,경기,용인시,0,0,1,1,2,0,0,127.2307,37.216,경기용인시,0,0,0,0,0,51,1,0
415,2019-02-20,0,2,1,1,0,0,0,경기,오산시,0,1,0,0,0,0,0,127.0686,37.1521,경기오산시,0,0,0,0,0,143,1,1
416,2019-02-20,0,2,1,1,0,0,0,경기,안산시,0,0,0,0,0,0,0,126.8674,37.3083,경기안산시,0,0,0,0,0,2,1,1
417,2019-02-21,1,3,1,1,0,0,0,경북,군위군,0,0,0,0,0,1,0,128.6634,36.1005,경북군위군,0,1,0,0,0,170,1,1
419,2019-02-21,1,3,1,1,0,0,0,광주,동구,0,1,0,0,0,0,0,126.9346,35.129,광주동구,0,0,0,0,0,162,1,1
425,2019-02-22,0,4,1,1,0,0,0,경기,성남시,0,0,0,0,0,2,0,127.1338,37.4414,경기성남시,0,2,0,0,0,95,1,1
426,2019-02-22,0,4,1,1,0,0,0,대전,서구,0,0,1,1,1,1,0,127.3444,36.2972,대전서구,0,1,0,0,0,4,1,0
427,2019-02-22,1,4,1,1,0,0,0,충남,서천군,0,0,0,0,0,1,0,126.6935,36.0082,충남서천군,0,1,0,0,0,10,1,1
430,2019-02-22,1,4,1,1,0,0,0,울산,울주군,0,1,0,0,0,0,0,129.324,35.4293,울산울주군,0,0,0,0,0,17,1,1
431,2019-02-22,1,4,1,1,0,0,0,경북,상주시,0,2,0,1,1,1,0,127.9487,36.4439,경북상주시,0,1,0,0,0,58,1,1
434,2019-02-23,1,5,1,1,0,0,0,경남,하동군,0,0,0,0,0,0,0,127.7873,34.9456,경남하동군,0,0,0,1,0,172,1,1
435,2019-02-23,1,5,1,1,0,0,0,충북,제천시,0,0,1,0,0,1,0,128.0938,36.9232,충북제천시,0,1,0,1,0,103,1,0
436,2019-02-23,1,5,1,3,1,0,0,경기,양주시,0,1,0,1,2,0,0,127.0111,37.7925,경기양주시,0,0,0,1,0,59,1,1
439,2019-02-23,0,5,1,1,0,0,0,강원,춘천시,0,0,0,0,0,1,0,127.6505,37.9793,강원춘천시,0,1,0,1,0,111,1,1
440,2019-02-23,0,5,1,1,0,0,0,전북,김제시,0,3,0,0,0,1,0,126.8626,35.8003,전북김제시,0,1,0,1,0,34,0,0
441,2019-02-23,0,5,1,7,2,1,0,전남,신안군,0,1,0,0,0,1,0,126.045,34.8855,전남신안군,1,1,0,1,0,132,1,1
442,2019-02-24,0,6,1,1,0,0,0,부산,영도구,0,0,0,0,0,0,0,129.0394,35.0916,부산영도구,0,0,0,1,0,173,1,1
446,2019-02-25,1,0,1,1,0,0,0,충남,청양군,0,2,0,0,0,1,0,126.8668,36.3586,충남청양군,0,1,0,0,0,174,1,1
447,2019-02-25,1,0,1,1,0,0,0,전남,목포시,0,1,0,0,0,1,0,126.393,34.8006,전남목포시,0,1,0,0,0,153,1,1
448,2019-02-25,1,0,1,1,0,0,0,경기,파주시,0,1,0,0,0,1,0,126.7822,37.7556,경기파주시,0,1,0,0,0,175,1,1
453,2019-02-25,1,0,1,1,0,0,0,경남,창원시(통합),0,0,2,0,0,4,0,128.6168,35.2593,경남창원시(통합),0,4,0,0,0,86,1,1
454,2019-02-25,0,0,1,1,0,0,0,강원,양양군,0,0,0,1,2,0,0,128.7668,37.9591,강원양양군,0,0,0,0,0,164,1,1
456,2019-02-25,0,0,1,1,0,0,0,경북,구미시,0,0,0,1,2,0,0,128.3474,36.1191,경북구미시,0,0,0,0,0,144,1,1
458,2019-02-26,0,1,1,3,1,0,0,부산,영도구,0,2,3,1,1,0,0,129.0656,35.0762,부산영도구,0,0,0,0,0,173,1,1
464,2019-02-26,0,1,1,1,0,0,0,인천,연수구,0,2,0,1,1,0,0,126.6966,37.4235,인천연수구,0,0,0,0,0,35,1,1
472,2019-02-27,1,2,1,1,0,0,0,전북,익산시,0,1,0,0,0,0,0,126.9343,35.9513,전북익산시,0,0,0,0,0,125,1,1
477,2019-02-27,1,2,1,1,0,0,0,충북,괴산군,0,0,5,0,0,1,0,127.7362,36.6604,충북괴산군,0,1,0,0,0,179,1,1
479,2019-02-28,0,3,1,1,0,0,0,경기,고양시,0,0,2,1,1,0,0,126.8435,37.7252,경기고양시,0,0,0,0,0,40,1,1
480,2019-02-28,0,3,1,1,0,0,0,충남,서산시,0,3,0,0,0,1,0,126.4887,36.7846,충남서산시,0,1,0,0,0,69,0,0
485,2019-02-28,0,3,1,1,0,0,0,전북,임실군,0,0,5,0,0,1,0,127.1812,35.6673,전북임실군,0,1,0,0,0,152,1,1
487,2019-03-01,0,4,1,1,0,0,0,서울,영등포구,0,1,0,0,0,1,0,126.8847,37.5503,서울영등포구,0,1,0,1,0,150,1,1
488,2019-03-01,0,4,1,1,0,0,0,경기,시흥시,0,2,0,1,1,0,0,126.7911,37.4263,경기시흥시,0,0,0,1,0,73,1,1
491,2019-03-01,0,4,1,1,0,0,0,충남,당진시,0,1,0,0,0,0,0,126.6965,36.8093,충남당진시,0,0,0,1,0,46,1,1
493,2019-03-02,1,5,1,3,1,0,0,경기,고양시,0,0,0,1,3,3,0,126.873,37.636,경기고양시,0,3,0,1,0,40,1,1
495,2019-03-02,0,5,1,1,0,0,0,경남,밀양시,0,0,0,1,2,2,0,128.7618,35.4687,경남밀양시,0,2,0,1,0,177,1,1
497,2019-03-03,0,6,1,1,0,0,0,충남,보령시,0,3,0,0,0,1,0,126.6524,36.3285,충남보령시,0,1,0,1,0,136,0,0
505,2019-03-04,1,0,1,1,0,0,0,경기,부천시,0,0,3,1,3,1,0,126.809,37.4851,경기부천시,0,1,0,0,0,65,1,1
506,2019-03-04,1,0,1,1,0,0,0,경남,합천군,0,3,0,0,0,1,0,128.3132,35.6383,경남합천군,0,1,0,0,0,133,0,0
507,2019-03-04,0,0,1,1,0,0,0,경북,의성군,0,1,0,0,0,1,0,128.5669,36.409,경북의성군,0,1,0,0,0,105,1,1
509,2019-03-04,0,0,1,1,0,0,0,서울,광진구,0,0,1,1,3,1,0,127.0638,37.5421,서울광진구,0,1,0,0,0,183,1,0
510,2019-03-05,0,1,1,1,0,0,0,부산,사상구,0,0,0,0,0,0,0,128.973,35.1539,부산사상구,0,0,0,0,0,120,1,1
512,2019-03-05,1,1,1,1,0,0,0,강원,삼척시,0,4,0,0,0,0,0,129.161,37.442,강원삼척시,0,0,0,0,0,78,0,0
515,2019-03-05,1,1,1,1,0,0,0,경북,의성군,0,0,1,1,3,1,0,128.5316,36.4827,경북의성군,0,1,0,0,0,105,1,0
517,2019-03-05,1,1,1,1,0,0,0,강원,원주시,0,2,0,1,1,0,0,127.9491,37.332,강원원주시,0,0,0,0,0,36,1,1
519,2019-03-06,0,2,1,1,0,0,0,인천,옹진군,0,0,2,2,4,1,0,126.4754,37.2534,인천옹진군,0,1,0,0,0,186,1,1
527,2019-03-06,0,2,1,1,0,0,0,서울,관악구,0,1,0,1,1,1,0,126.9418,37.4818,서울관악구,0,1,0,0,0,188,1,1
528,2019-03-06,0,2,1,1,0,0,0,경북,칠곡군,0,1,0,0,0,0,0,128.3669,36.0362,경북칠곡군,0,0,0,0,0,21,1,1
529,2019-03-07,0,3,1,1,0,0,0,경기,안산시,0,0,0,0,0,0,0,126.8755,37.3617,경기안산시,0,0,0,0,0,2,1,1
530,2019-03-07,1,3,1,3,1,0,0,전남,화순군,0,0,0,0,0,0,0,126.9869,34.9757,전남화순군,0,0,0,0,0,88,1,1
533,2019-03-07,1,3,1,3,1,0,0,강원,철원군,0,0,1,0,0,1,0,127.2181,38.208,강원철원군,0,1,0,0,0,184,1,0
534,2019-03-07,1,3,1,1,0,0,0,경남,양산시,0,0,0,1,1,1,0,129.1521,35.4063,경남양산시,0,1,0,0,0,49,1,1
535,2019-03-07,1,3,1,1,0,0,0,부산,해운대구,0,1,0,1,2,0,0,129.1767,35.1625,부산해운대구,0,0,0,0,0,1,1,1
538,2019-03-07,0,3,1,1,0,0,0,경기,포천시,0,2,0,0,0,1,0,127.2623,37.8217,경기포천시,0,1,0,0,0,171,1,1
539,2019-03-07,0,3,1,3,1,0,0,충북,제천시,0,2,0,1,2,0,0,128.2126,37.1557,충북제천시,0,0,0,0,0,103,1,1
540,2019-03-08,0,4,1,3,1,0,0,대구,북구,0,0,0,1,3,0,0,128.5685,35.8887,대구북구,0,0,0,0,0,112,1,1
548,2019-03-08,1,4,1,1,0,0,0,경남,의령군,0,3,0,0,0,1,0,128.3248,35.4384,경남의령군,0,1,0,0,0,189,0,0
550,2019-03-08,0,4,1,1,0,0,0,경북,영주시,0,0,0,0,0,2,0,128.6187,36.8269,경북영주시,0,2,0,0,0,113,1,1
551,2019-03-08,0,4,1,1,0,0,0,경북,경산시,0,0,1,1,3,0,0,128.721,35.8309,경북경산시,0,0,0,0,0,52,1,0
554,2019-03-09,0,5,1,3,0,1,0,경남,김해시,0,0,0,0,0,1,0,128.7258,35.3192,경남김해시,0,1,0,1,0,13,1,1
556,2019-03-09,1,5,1,1,0,0,0,서울,용산구,0,0,2,0,0,0,0,126.9728,37.5343,서울용산구,0,0,0,1,0,134,1,1
561,2019-03-10,0,6,1,1,0,0,0,서울,동작구,0,0,0,0,0,0,0,126.9557,37.4956,서울동작구,0,0,0,1,0,93,1,1
564,2019-03-10,1,6,1,1,0,0,0,경기,화성시,0,1,0,0,0,0,0,126.9007,37.1639,경기화성시,0,0,0,1,0,50,1,1
566,2019-03-10,0,6,1,3,0,1,0,경기,파주시,0,0,0,0,0,2,0,126.8199,37.7386,경기파주시,0,2,0,1,0,175,1,1
567,2019-03-11,1,0,1,1,0,0,0,제주,서귀포시,0,1,0,1,2,0,0,126.2232,33.2457,제주서귀포시,0,0,0,0,0,62,1,1
569,2019-03-11,1,0,1,1,0,0,0,경기,성남시,0,2,0,0,0,0,0,127.171,37.4621,경기성남시,0,0,0,0,0,95,1,1
571,2019-03-12,1,1,1,1,0,0,0,전북,전주시,0,0,0,1,1,1,0,127.1218,35.8191,전북전주시,0,1,0,0,0,11,1,1
575,2019-03-12,1,1,1,1,0,0,0,제주,제주시,0,1,0,0,0,1,0,126.5316,33.4974,제주제주시,0,1,0,0,0,90,1,1
576,2019-03-12,0,1,1,1,0,0,0,경북,영천시,0,0,0,0,0,0,0,128.9289,36.0165,경북영천시,0,0,0,0,0,5,1,1
579,2019-03-13,1,2,1,1,0,0,0,경기,수원시,0,0,2,1,2,1,0,126.9813,37.2511,경기수원시,0,1,0,0,0,99,1,1
581,2019-03-13,1,2,1,1,0,0,0,대구,달성군,0,4,3,0,0,0,0,128.4282,35.8636,대구달성군,0,0,0,0,0,30,0,0
583,2019-03-13,1,2,1,1,0,0,0,인천,부평구,0,0,1,1,3,1,0,126.7296,37.4875,인천부평구,0,1,0,0,0,44,1,0
585,2019-03-13,1,2,1,1,0,0,0,전남,함평군,0,0,0,1,1,1,0,126.5255,35.0664,전남함평군,0,1,0,0,0,157,1,1
588,2019-03-13,0,2,1,1,0,0,0,서울,성동구,0,1,0,0,0,1,0,127.0307,37.5626,서울성동구,0,1,0,0,0,84,1,1
595,2019-03-14,0,3,1,1,0,0,0,인천,부평구,0,0,0,0,0,1,0,126.7053,37.4907,인천부평구,0,1,0,0,0,44,1,1
596,2019-03-14,0,3,1,1,0,0,0,울산,울주군,0,0,0,1,2,0,0,129.3079,35.4882,울산울주군,0,0,0,0,0,17,1,1
598,2019-03-14,1,3,1,1,0,0,0,인천,남동구,0,0,0,1,1,0,0,126.7027,37.4419,인천남동구,0,0,0,0,0,29,1,1
603,2019-03-15,0,4,1,1,0,0,0,서울,강서구,0,1,0,1,2,2,0,126.8628,37.5571,서울강서구,0,2,0,0,0,43,1,1
604,2019-03-15,0,4,1,1,0,0,0,경남,거제시,0,2,0,0,0,0,0,128.6159,34.8877,경남거제시,0,0,0,0,0,15,1,1
605,2019-03-15,0,4,1,1,0,0,0,전남,여수시,0,0,0,1,3,0,0,127.7116,34.7263,전남여수시,0,0,0,0,0,102,1,1
607,2019-03-15,1,4,1,1,0,0,0,전남,목포시,0,1,2,0,0,0,0,126.422,34.8146,전남목포시,0,0,0,0,0,153,1,1
609,2019-03-15,1,4,1,1,0,0,0,경기,고양시,0,0,0,0,0,0,0,126.7618,37.6992,경기고양시,0,0,0,0,0,40,1,1
611,2019-03-15,0,4,1,1,0,0,0,강원,홍천군,0,1,0,0,0,0,0,128.0356,37.761,강원홍천군,0,0,0,0,0,82,1,1
628,2019-03-18,0,0,1,1,0,0,0,서울,노원구,0,0,0,0,0,2,0,127.0739,37.6614,서울노원구,0,2,0,0,0,18,1,1
632,2019-03-18,1,0,1,1,0,0,0,전남,목포시,0,0,0,0,0,0,0,126.3977,34.8167,전남목포시,0,0,0,0,0,153,1,1
634,2019-03-18,0,0,1,1,0,0,0,충남,서천군,0,3,0,0,0,0,0,126.7088,36.0879,충남서천군,0,0,0,0,0,10,0,0
635,2019-03-18,0,0,1,1,0,0,0,전남,무안군,0,2,0,1,1,0,0,126.4652,34.9762,전남무안군,0,0,0,0,0,101,1,1
642,2019-03-19,0,1,1,1,0,0,0,서울,관악구,0,1,0,2,4,0,0,126.959,37.4734,서울관악구,0,0,0,0,0,188,1,1
647,2019-03-20,1,2,1,1,0,0,0,서울,중랑구,0,0,0,1,3,3,0,127.0887,37.5807,서울중랑구,0,3,0,0,0,196,1,1
648,2019-03-20,1,2,1,1,0,0,0,서울,강서구,0,1,0,0,0,1,0,126.8578,37.5327,서울강서구,0,1,0,0,0,43,1,1
649,2019-03-20,0,2,1,1,0,0,0,광주,광산구,0,2,0,0,0,0,0,126.8159,35.1795,광주광산구,0,0,0,0,0,135,1,1
652,2019-03-21,1,3,1,3,1,0,0,전남,신안군,0,0,0,0,0,0,0,126.1573,34.8621,전남신안군,0,0,0,0,0,132,1,1
658,2019-03-22,0,4,1,1,0,0,0,인천,미추홀구,0,0,2,1,3,0,0,126.6782,37.4641,인천미추홀구,0,0,0,0,0,123,1,1
670,2019-03-23,1,5,1,1,0,0,0,대구,중구,0,0,0,1,1,2,0,128.5943,35.8709,대구중구,0,2,0,1,0,178,1,1
673,2019-03-23,0,5,1,1,0,0,0,전남,화순군,0,4,0,0,0,4,0,126.9924,35.0627,전남화순군,0,4,0,1,0,88,0,0
676,2019-03-25,0,0,1,1,0,0,0,충북,청주시,0,0,0,0,0,5,0,127.4746,36.6353,충북청주시,0,5,0,0,0,83,1,1
677,2019-03-25,1,0,1,1,0,0,0,충남,홍성군,0,1,0,2,4,0,0,126.4636,36.5932,충남홍성군,0,0,0,0,0,38,1,1
682,2019-03-25,0,0,1,3,1,0,0,전남,광양시,0,0,2,0,0,0,0,127.6981,34.9381,전남광양시,0,0,0,0,0,130,1,1
683,2019-03-25,0,0,1,1,0,0,0,서울,동대문구,0,0,0,0,0,0,0,127.0525,37.5671,서울동대문구,0,0,0,0,0,201,1,1
685,2019-03-26,1,1,1,1,0,0,0,전남,화순군,0,1,0,0,0,0,0,126.9388,34.9998,전남화순군,0,0,0,0,0,88,1,1
689,2019-03-26,0,1,1,3,0,1,0,서울,종로구,0,0,0,0,0,4,0,127.0123,37.572,서울종로구,0,4,0,0,0,116,1,1
691,2019-03-26,0,1,1,1,0,0,0,경북,청송군,0,0,5,0,0,0,0,129.1005,36.3819,경북청송군,0,0,0,0,0,203,1,1
692,2019-03-26,0,1,1,1,0,0,0,경남,남해군,0,0,1,0,0,0,0,127.9253,34.8171,경남남해군,0,0,0,0,0,197,1,0
695,2019-03-27,1,2,1,1,0,0,0,서울,강남구,0,1,0,0,0,2,0,127.0247,37.5255,서울강남구,0,2,0,0,0,89,1,1
698,2019-03-28,0,3,1,1,0,0,0,경기,용인시,0,4,0,0,0,0,0,127.2838,37.233,경기용인시,0,0,0,0,0,51,0,0
699,2019-03-28,0,3,1,10,4,0,1,경남,창원시(통합),0,4,3,1,1,0,0,128.6081,35.2578,경남창원시(통합),1,0,0,0,0,86,0,0
700,2019-03-28,0,3,1,1,0,0,0,경기,의정부시,0,1,3,1,3,0,0,127.0599,37.7449,경기의정부시,0,0,0,0,0,64,1,1
701,2019-03-28,1,3,1,1,0,0,0,경기,안성시,0,1,0,2,4,9,0,127.1842,37.0238,경기안성시,0,9,0,0,0,23,1,1
703,2019-03-28,1,3,1,1,0,0,0,경남,양산시,0,0,0,1,1,1,0,128.9859,35.3077,경남양산시,0,1,0,0,0,49,1,1
709,2019-03-29,1,4,1,1,0,0,0,부산,사상구,0,0,0,1,1,1,0,128.9793,35.1571,부산사상구,0,1,0,0,0,120,1,1
711,2019-03-29,1,4,1,1,0,0,0,대전,중구,0,1,1,1,3,1,0,127.4303,36.3276,대전중구,0,1,0,0,0,39,1,0
713,2019-03-29,1,4,1,1,0,0,0,대구,중구,0,1,0,0,0,0,0,128.5967,35.8747,대구중구,0,0,0,0,0,178,1,1
714,2019-03-29,0,4,1,1,0,0,0,경기,이천시,0,0,2,1,1,0,0,127.4717,37.1902,경기이천시,0,0,0,0,0,41,1,1
715,2019-03-29,0,4,1,3,0,1,0,광주,북구,0,1,0,0,0,0,0,126.8696,35.241,광주북구,0,0,0,0,0,137,1,1
716,2019-03-29,0,4,1,1,0,0,0,충남,금산군,0,2,2,0,0,0,0,127.5578,36.0548,충남금산군,0,0,0,0,0,68,1,1
719,2019-03-29,0,4,1,1,0,0,0,경기,부천시,0,0,0,0,0,0,0,126.7526,37.4886,경기부천시,0,0,0,0,0,65,1,1
724,2019-03-30,0,5,1,1,0,0,0,인천,중구,0,0,0,0,0,0,0,126.6305,37.4688,인천중구,0,0,0,1,0,72,1,1
726,2019-03-31,0,6,1,1,0,0,0,경기,용인시,0,2,0,0,0,2,0,127.2089,37.233,경기용인시,0,2,0,1,0,51,1,1
727,2019-03-31,1,6,1,1,0,0,0,충남,서산시,0,0,0,0,0,0,0,126.3899,36.7211,충남서산시,0,0,0,1,0,69,1,1
730,2019-03-31,1,6,1,1,0,0,0,울산,중구,0,0,0,0,0,2,0,129.3069,35.5542,울산중구,0,2,0,1,0,205,1,1
731,2019-03-31,0,6,1,1,0,0,0,세종,세종시,0,2,0,0,0,0,0,127.1773,36.617,세종세종시,0,0,0,1,0,202,1,1
732,2019-03-31,0,6,1,1,0,0,0,서울,용산구,0,1,0,0,0,1,0,126.9943,37.5218,서울용산구,0,1,0,1,0,134,1,1
735,2019-04-01,1,0,1,1,0,0,0,전남,곡성군,0,0,0,1,1,1,0,127.2515,35.1354,전남곡성군,0,1,0,0,0,147,1,1
736,2019-04-01,1,0,1,1,0,0,0,경남,남해군,0,0,0,1,1,1,0,128.0314,34.7284,경남남해군,0,1,0,0,0,197,1,1
739,2019-04-01,1,0,1,1,0,0,0,경기,이천시,0,0,0,1,3,0,0,127.4501,37.2863,경기이천시,0,0,0,0,0,41,1,1
741,2019-04-01,1,0,1,1,0,0,0,대구,달성군,0,0,3,1,3,4,0,128.4408,35.7803,대구달성군,0,4,0,0,0,30,1,1
742,2019-04-01,1,0,1,1,0,0,0,서울,양천구,0,0,3,1,3,7,0,126.8557,37.5188,서울양천구,0,7,0,0,0,140,1,1
744,2019-04-01,1,0,1,1,0,0,0,대전,중구,0,1,0,0,0,0,0,127.3926,36.3265,대전중구,0,0,0,0,0,39,1,1
747,2019-04-01,0,0,1,1,0,0,0,경북,경산시,0,1,2,0,0,0,0,128.8263,35.9014,경북경산시,0,0,0,0,0,52,1,1
748,2019-04-02,0,1,1,1,0,0,0,제주,제주시,0,1,0,0,0,0,0,126.4182,33.432,제주제주시,0,0,0,0,0,90,1,1
752,2019-04-02,1,1,1,1,0,0,0,경북,구미시,0,0,3,1,1,1,0,128.3387,36.1221,경북구미시,0,1,0,0,0,144,1,1
758,2019-04-03,0,2,1,1,0,0,0,부산,해운대구,0,1,0,0,0,0,0,129.1756,35.1816,부산해운대구,0,0,0,0,0,1,1,1
764,2019-04-03,1,2,1,1,0,0,0,전남,곡성군,0,0,1,1,3,1,0,127.2998,35.2809,전남곡성군,0,1,0,0,0,147,1,0
765,2019-04-03,1,2,1,1,0,0,0,충남,서산시,0,0,3,1,3,0,0,126.4805,36.788,충남서산시,0,0,0,0,0,69,1,1
766,2019-04-03,0,2,1,1,0,0,0,경남,하동군,0,3,0,0,0,1,0,127.8907,35.162,경남하동군,0,1,0,0,0,172,0,0
767,2019-04-03,0,2,1,1,0,0,0,전북,장수군,0,2,0,0,0,1,0,127.6214,35.7187,전북장수군,0,1,0,0,0,155,1,1
775,2019-04-04,0,3,1,1,0,0,0,경기,시흥시,0,0,0,0,0,4,0,126.7454,37.3376,경기시흥시,0,4,0,0,0,73,1,1
778,2019-04-05,1,4,1,1,0,0,0,경기,파주시,0,0,1,0,0,0,0,126.8749,37.849,경기파주시,0,0,0,0,0,175,1,0
781,2019-04-05,0,4,1,1,0,0,0,충북,충주시,0,0,0,0,0,0,0,127.9247,36.9821,충북충주시,0,0,0,0,0,6,1,1
783,2019-04-05,0,4,1,1,0,0,0,경기,수원시,0,0,3,1,3,5,0,127.0081,37.2637,경기수원시,0,5,0,0,0,99,1,1
789,2019-04-06,0,5,1,1,0,0,0,경기,양주시,0,0,0,1,1,0,0,126.9712,37.7903,경기양주시,0,0,0,1,0,59,1,1
790,2019-04-06,0,5,1,1,0,0,0,전북,익산시,0,4,1,1,3,2,0,126.9527,35.9383,전북익산시,0,2,0,1,0,125,0,0
792,2019-04-07,0,6,1,1,0,0,0,경남,진주시,0,3,0,0,0,1,0,128.0786,35.1824,경남진주시,0,1,0,1,0,42,0,0
793,2019-04-07,0,6,1,1,0,0,0,경남,김해시,0,0,0,1,1,0,0,128.866,35.2569,경남김해시,0,0,0,1,0,13,1,1
795,2019-04-07,0,6,1,1,0,0,0,서울,강서구,0,1,0,0,0,0,0,126.847,37.5316,서울강서구,0,0,0,1,0,43,1,1
798,2019-04-07,0,6,1,1,0,0,0,충북,청주시,0,0,0,0,0,0,0,127.4075,36.6841,충북청주시,0,0,0,1,0,83,1,1
803,2019-04-08,0,0,1,1,0,0,0,대구,서구,0,0,0,1,3,1,0,128.5711,35.8719,대구서구,0,1,0,0,0,107,1,1
805,2019-04-08,0,0,1,1,0,0,0,경기,화성시,0,0,0,1,1,0,0,127.0375,37.2127,경기화성시,0,0,0,0,0,50,1,1
806,2019-04-08,1,0,1,1,0,0,0,경북,포항시,0,0,0,0,0,2,0,129.3658,36.0329,경북포항시,0,2,0,0,0,160,1,1
812,2019-04-08,1,0,1,1,0,0,0,부산,동구,0,1,0,1,1,0,0,129.0454,35.1277,부산동구,0,0,0,0,0,209,1,1
813,2019-04-08,0,0,1,1,0,0,0,대전,대덕구,0,1,0,1,1,0,0,127.437,36.4538,대전대덕구,0,0,0,0,0,77,1,1
814,2019-04-09,0,1,1,1,0,0,0,서울,동작구,0,0,0,0,0,0,0,126.9364,37.5033,서울동작구,0,0,0,0,0,93,1,1
816,2019-04-09,0,1,1,1,0,0,0,제주,제주시,0,1,0,0,0,0,0,126.5375,33.4973,제주제주시,0,0,0,0,0,90,1,1
818,2019-04-09,0,1,1,1,0,0,0,충남,아산시,0,0,0,1,1,0,0,127.08,36.8227,충남아산시,0,0,0,0,0,53,1,1
824,2019-04-09,0,1,1,1,0,0,0,강원,동해시,0,0,1,1,2,0,0,129.1083,37.4909,강원동해시,0,0,0,0,0,210,1,0
825,2019-04-09,0,1,1,1,0,0,0,인천,미추홀구,0,0,1,1,2,2,0,126.6891,37.458,인천미추홀구,0,2,0,0,0,123,1,0
826,2019-04-09,0,1,1,1,0,0,0,경기,평택시,0,2,0,0,0,0,0,127.0992,37.0242,경기평택시,0,0,0,0,0,14,1,1
828,2019-04-09,0,1,1,1,0,0,0,경남,김해시,0,0,0,1,2,0,0,128.8571,35.2365,경남김해시,0,0,0,0,0,13,1,1
829,2019-04-09,0,1,1,1,0,0,0,제주,제주시,0,0,2,1,2,0,0,126.5427,33.4853,제주제주시,0,0,0,0,0,90,1,1
839,2019-04-11,1,3,1,1,0,0,0,충북,증평군,0,0,1,1,1,1,0,127.5809,36.7866,충북증평군,0,1,0,0,0,138,1,0
844,2019-04-11,0,3,1,1,0,0,0,서울,서대문구,0,0,0,0,0,2,0,126.9405,37.5949,서울서대문구,0,2,0,0,0,195,1,1
845,2019-04-11,0,3,1,1,0,0,0,경기,성남시,0,0,1,1,3,0,0,127.1273,37.4098,경기성남시,0,0,0,0,0,95,1,0
854,2019-04-12,0,4,1,1,0,0,0,전남,곡성군,0,1,0,0,0,2,0,127.2349,35.1965,전남곡성군,0,2,0,0,0,147,1,1
855,2019-04-12,0,4,1,1,0,0,0,경남,창원시(통합),0,2,3,1,1,2,0,128.5864,35.232,경남창원시(통합),0,2,0,0,0,86,1,1
863,2019-04-13,0,5,1,1,0,0,0,부산,부산진구,0,2,0,0,0,0,0,129.056,35.1444,부산부산진구,0,0,0,1,0,163,1,1
864,2019-04-13,0,5,1,3,1,0,0,강원,속초시,0,0,3,1,3,4,0,128.5902,38.1895,강원속초시,0,4,0,1,0,104,1,1
865,2019-04-14,0,6,1,1,0,0,0,서울,강북구,0,0,0,0,0,4,0,127.03,37.6419,서울강북구,0,4,0,1,0,200,1,1
873,2019-04-14,0,6,1,1,0,0,0,경남,하동군,0,1,0,0,0,0,0,127.8891,34.9725,경남하동군,0,0,0,1,0,172,1,1
874,2019-04-14,0,6,1,1,0,0,0,인천,남동구,0,2,2,0,0,0,0,126.7481,37.4568,인천남동구,0,0,0,1,0,29,1,1
883,2019-04-15,0,0,1,1,0,0,0,대전,유성구,0,0,0,0,0,0,0,127.3358,36.3553,대전유성구,0,0,0,0,0,148,1,1
885,2019-04-16,1,1,1,1,0,0,0,경기,수원시,0,0,1,1,3,2,0,127.0533,37.2455,경기수원시,0,2,0,0,0,99,1,0
887,2019-04-16,1,1,1,1,0,0,0,충북,청주시,0,2,0,0,0,0,0,127.5074,36.6214,충북청주시,0,0,0,0,0,83,1,1
890,2019-04-16,1,1,1,1,0,0,0,경기,광주시,0,0,1,0,0,0,0,127.3053,37.4715,경기광주시,0,0,0,0,0,9,1,0
896,2019-04-16,0,1,1,1,0,0,0,경북,포항시,0,0,0,0,0,0,0,129.3516,36.0094,경북포항시,0,0,0,0,0,160,1,1
897,2019-04-16,0,1,1,1,0,0,0,경남,창원시(통합),0,4,0,0,0,0,0,128.6184,35.2617,경남창원시(통합),0,0,0,0,0,86,0,0
898,2019-04-16,0,1,1,1,0,0,0,강원,원주시,0,2,0,0,0,1,0,127.9754,37.3114,강원원주시,0,1,0,0,0,36,1,1
899,2019-04-16,0,1,1,1,0,0,0,경기,안성시,0,1,0,0,0,0,0,127.1557,36.9924,경기안성시,0,0,0,0,0,23,1,1
